gameid,league_code,Winner,League,Phase,Blue,Red,Score,Patch,BB1,RB1,BB2,RB2,BB3,RB3,BP1,RP1,RP2,BP2,BP3,RP3,RB4,BB4,RB5,BB5,RP4,BP4,BP5,RP5,Winner,BR1,BR2,BR3,BR4,BR5,RR1,RR2,RR3,RR4,RR5
ESPORTSTMNT03_2712837,MSI,1,2022_Mid-Season_Invitational,Groups Day 4,TALON,RED Canids,1 - 0,12.8,Lucian,Ahri,Jhin,Gangplank,Gwen,Kalista,Wukong,Ezreal,Zoe,Kai'Sa,Leona,Renata Glasc,Gnar,Viego,Kennen,Camille,Jarvan IV,Vex,Ornn,Aatrox,1,Jungle,Bot,Support,Mid,Top,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT03_2712615,MSI,1,2022_Mid-Season_Invitational,Groups Day 3,T1,DetonatioN FocusMe,1 - 0,12.8,Urgot,Caitlyn,Nautilus,Twisted Fate,Renata Glasc,Lucian,Wukong,Ahri,Karma,LeBlanc,Jayce,Ezreal,Yuumi,Xin Zhao,Aphelios,Poppy,Sett,Jhin,Pyke,Viego,1,Jungle,Mid,Top,Bot,Support,Mid,Support,Bot,Top,Jungle
ESPORTSTMNT03_2712597,MSI,1,2022_Mid-Season_Invitational,Groups Day 3,Saigon Buffalo,Team Aze,1 - 0,12.8,LeBlanc,Lucian,Karma,Gwen,Wukong,Ahri,Twisted Fate,Galio,Jarvan IV,Kindred,Camille,Gnar,Tristana,Xayah,Kalista,Ezreal,Miss Fortune,Ziggs,Leona,Renata Glasc,1,Mid,Jungle,Top,Bot,Support,Mid,Jungle,Top,Bot,Support
ESPORTSTMNT03_2712572,MSI,1,2022_Mid-Season_Invitational,Groups Day 3,TALON,İstanbul Wildcats,1 - 0,12.8,Kalista,Graves,Samira,Gwen,Lucian,Wukong,Ahri,LeBlanc,Tristana,Lee Sin,Gnar,Nautilus,Xayah,Gangplank,Leona,Viego,Volibear,Aphelios,Renata Glasc,Ornn,1,Mid,Jungle,Top,Bot,Support,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT03_2712560,MSI,1,2022_Mid-Season_Invitational,Groups Day 3,G2 Esports,ORDER,1 - 0,12.8,Karthus,Lucian,Diana,Ahri,Karma,Twisted Fate,Wukong,Jhin,Nautilus,Zeri,Renata Glasc,Evelynn,Gwen,Aatrox,Ryze,Urgot,Tryndamere,Gnar,LeBlanc,Zed,1,Jungle,Bot,Support,Top,Mid,Bot,Support,Jungle,Top,Mid
ESPORTSTMNT03_2712519,MSI,2,2022_Mid-Season_Invitational,Groups Day 3,ORDER,Evil Geniuses,0 - 1,12.8,LeBlanc,Ahri,Wukong,Diana,Tristana,Lucian,Twisted Fate,Ezreal,Gangplank,Viego,Nautilus,Sylas,Aatrox,Renata Glasc,Tryndamere,Leona,Alistar,Vayne,Urgot,Jarvan IV,2,Mid,Jungle,Support,Bot,Top,Bot,Top,Mid,Support,Jungle
ESPORTSTMNT03_2702250,MSI,1,2022_Mid-Season_Invitational,Groups Day 2,İstanbul Wildcats,RED Canids,1 - 0,12.8,Renata Glasc,Lucian,Gwen,Kalista,Wukong,Samira,Ahri,Jhin,Galio,Nautilus,Viego,Camille,Xayah,Xin Zhao,Renekton,Volibear,Alistar,Tristana,Mordekaiser,Graves,1,Mid,Support,Jungle,Bot,Top,Bot,Mid,Top,Support,Jungle
ESPORTSTMNT03_2702237,MSI,2,2022_Mid-Season_Invitational,Groups Day 2,Team Aze,T1,0 - 1,12.8,Karma,Nautilus,Caitlyn,Lucian,Twisted Fate,Leona,Diana,Wukong,Ahri,Vex,Zeri,Gwen,Jax,Tristana,Gangplank,Draven,Senna,Jayce,Alistar,Kindred,2,Jungle,Mid,Bot,Top,Support,Support,Mid,Top,Bot,Jungle
ESPORTSTMNT03_2702221,MSI,2,2022_Mid-Season_Invitational,Groups Day 2,DetonatioN FocusMe,Saigon Buffalo,0 - 1,12.8,Galio,Ahri,Jinx,Karma,Tristana,LeBlanc,Twisted Fate,Sylas,Lucian,Samira,Urgot,Nami,Nautilus,Gwen,Alistar,Lee Sin,Aatrox,Viego,Renata Glasc,Volibear,2,Mid,Bot,Top,Jungle,Support,Mid,Bot,Support,Top,Jungle
ESPORTSTMNT03_2702213,MSI,1,2022_Mid-Season_Invitational,Groups Day 2,Evil Geniuses,ORDER,1 - 0,12.8,Diana,Lucian,Karthus,Wukong,Evelynn,LeBlanc,Ahri,Vex,Nautilus,Xayah,Leona,Graves,Gangplank,Miss Fortune,Viego,Tryndamere,Kai'Sa,Gwen,Xin Zhao,Poppy,1,Mid,Bot,Support,Top,Jungle,Mid,Support,Jungle,Bot,Top
ESPORTSTMNT03_2702188,MSI,1,2022_Mid-Season_Invitational,Groups Day 2,G2 Esports,Evil Geniuses,1 - 0,12.8,Wukong,Lucian,Zeri,Ahri,Twisted Fate,LeBlanc,Graves,Ezreal,Jarvan IV,Kai'Sa,Pyke,Rakan,Syndra,Mordekaiser,Ornn,Gangplank,Zoe,Galio,Camille,Gwen,1,Jungle,Bot,Support,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT03_2701969,MSI,1,2022_Mid-Season_Invitational,Groups Day 1,RED Canids,TALON,1 - 0,12.8,Gangplank,Lucian,Graves,Renata Glasc,Kennen,Karma,Wukong,Aphelios,Viego,Gwen,Jhin,Gnar,Yuumi,LeBlanc,Vex,Ahri,Nautilus,Zoe,Leona,Orianna,1,Jungle,Top,Bot,Mid,Support,Bot,Jungle,Top,Support,Mid
ESPORTSTMNT03_2701947,MSI,2,2022_Mid-Season_Invitational,Groups Day 1,Evil Geniuses,G2 Esports,0 - 1,12.8,Twisted Fate,Lucian,Ahri,Wukong,Xayah,LeBlanc,Ryze,Pyke,Graves,Samira,Nautilus,Zeri,Ornn,Gangplank,Nocturne,Syndra,Anivia,Aatrox,Karthus,Gwen,2,Mid,Bot,Support,Top,Jungle,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT03_2701926,MSI,2,2022_Mid-Season_Invitational,Groups Day 1,ORDER,G2 Esports,0 - 1,12.8,LeBlanc,Graves,Twisted Fate,Ahri,Lucian,Diana,Karthus,Viego,Aphelios,Miss Fortune,Leona,Braum,Zed,Gangplank,Irelia,Rumble,Zoe,Yone,Aatrox,Fiora,2,Jungle,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT03_2701916,MSI,2,2022_Mid-Season_Invitational,Groups Day 1,Team Aze,DetonatioN FocusMe,0 - 1,12.8,Karma,Ahri,Poppy,Trundle,LeBlanc,Lee Sin,Wukong,Graves,Lucian,Samira,Nautilus,Renata Glasc,Vex,Gangplank,Gnar,Twisted Fate,Syndra,Rumble,Viktor,Ornn,2,Jungle,Bot,Support,Top,Mid,Jungle,Bot,Support,Mid,Top
ESPORTSTMNT03_2701896,MSI,1,2022_Mid-Season_Invitational,Groups Day 1,T1,Saigon Buffalo,1 - 0,12.8,Leona,Jayce,Nautilus,Caitlyn,Ahri,LeBlanc,Twisted Fate,Tristana,Wukong,Nami,Lucian,Sylas,Viego,Rakan,Lee Sin,Rell,Alistar,Gwen,Vi,Kennen,1,Mid,Support,Bot,Top,Jungle,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02_3080905,WLDs,2,2022_Season_World_Championship_Main_Event,Finals,T1,DRX,2 - 3,12.18,Akali,Yuumi,Heimerdinger,Lucian,Renata Glasc,Lux,Karma,Azir,Caitlyn,Viktor,Varus,Aatrox,Yone,Sejuani,Lee Sin,Kindred,Bard,Viego,Gwen,Hecarim,2,Support,Mid,Bot,Jungle,Top,Mid,Bot,Top,Support,Jungle
ESPORTSTMNT02_3080872,WLDs,1,2022_Season_World_Championship_Main_Event,Finals,DRX,T1,2 - 2,12.18,Lucian,Caitlyn,Ashe,Yuumi,Ryze,Heimerdinger,Varus,Kalista,Sejuani,Renata Glasc,Azir,Soraka,Kindred,Viktor,Viego,Yone,Akali,Aatrox,Maokai,Fiora,1,Bot,Support,Mid,Top,Jungle,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_3080871,WLDs,1,2022_Season_World_Championship_Main_Event,Finals,T1,DRX,2 - 1,12.18,Akali,Yuumi,Sejuani,Lucian,Ashe,Caitlyn,Varus,Kalista,Renata Glasc,Azir,Karma,Sylas,Yone,Aatrox,Lee Sin,Kindred,Viego,Graves,Gragas,Ornn,1,Bot,Mid,Support,Jungle,Top,Bot,Support,Mid,Jungle,Top
ESPORTSTMNT02_3080870,WLDs,1,2022_Season_World_Championship_Main_Event,Finals,DRX,T1,1 - 1,12.18,Lucian,Yuumi,Ryze,Caitlyn,Renata Glasc,Sejuani,Varus,Ashe,Aatrox,Heimerdinger,Camille,Lux,Akali,Nocturne,Kindred,Azir,Graves,Viego,Sylas,Viktor,1,Bot,Support,Top,Jungle,Mid,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT02_3080864,WLDs,1,2022_Season_World_Championship_Main_Event,Finals,T1,DRX,1 - 0,12.18,Akali,Yuumi,Sejuani,Lucian,Ashe,Caitlyn,Varus,Aatrox,Viego,Yone,Renata Glasc,Sylas,Ryze,Rell,Graves,Ezreal,Heimerdinger,Lee Sin,Azir,Sivir,1,Bot,Top,Support,Jungle,Mid,Top,Jungle,Mid,Support,Bot
ESPORTSTMNT02_3059854,WLDs,2,2022_Season_World_Championship_Main_Event,Semifinals,Gen.G,DRX,1 - 3,12.18,Heimerdinger,Yuumi,Akali,Lucian,Aatrox,Caitlyn,Viego,Varus,Kindred,Renekton,Ryze,Gragas,Aphelios,Renata Glasc,Sivir,Karma,Galio,Xayah,Nautilus,Braum,2,Jungle,Top,Mid,Bot,Support,Bot,Jungle,Top,Mid,Support
ESPORTSTMNT02_3059853,WLDs,2,2022_Season_World_Championship_Main_Event,Semifinals,Gen.G,DRX,1 - 2,12.18,Heimerdinger,Yuumi,Sylas,Lucian,Aatrox,Caitlyn,Sejuani,Viego,Varus,Karma,Ezreal,Renata Glasc,Renekton,Camille,Gnar,Gragas,Ornn,Azir,Trundle,Akali,2,Top,Support,Bot,Mid,Jungle,Jungle,Bot,Support,Top,Mid
ESPORTSTMNT02_3059852,WLDs,1,2022_Season_World_Championship_Main_Event,Semifinals,DRX,Gen.G,1 - 1,12.18,Lucian,Heimerdinger,Singed,Aatrox,Ryze,Yuumi,Caitlyn,Sylas,Graves,Kindred,Lux,Karma,Akali,Gnar,Azir,Camille,Varus,Ahri,Gragas,Ornn,1,Bot,Jungle,Support,Mid,Top,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT02_3059851,WLDs,1,2022_Season_World_Championship_Main_Event,Semifinals,Gen.G,DRX,1 - 0,12.18,Heimerdinger,Yuumi,Akali,Lucian,Aatrox,Caitlyn,Sylas,Sejuani,Azir,Viego,Varus,Camille,Renekton,Ashe,Renata Glasc,Karma,Miss Fortune,Tahm Kench,Fiora,Soraka,1,Mid,Jungle,Bot,Support,Top,Jungle,Mid,Top,Bot,Support
ESPORTSTMNT02_3059758,WLDs,2,2022_Season_World_Championship_Main_Event,Semifinals,JD Gaming,T1,1 - 3,12.18,Caitlyn,Yuumi,Ryze,Aatrox,Lucian,Graves,Sejuani,Varus,Viego,Bel'Veth,Karma,Azir,Taliyah,Tahm Kench,Ashe,Fiora,Renata Glasc,Jhin,Sylas,Gragas,2,Top,Jungle,Support,Bot,Mid,Bot,Jungle,Mid,Support,Top
ESPORTSTMNT02_3059756,WLDs,2,2022_Season_World_Championship_Main_Event,Semifinals,JD Gaming,T1,1 - 2,12.18,Caitlyn,Yuumi,Yone,Aatrox,Sejuani,Graves,Viego,Nami,Lucian,Aphelios,Lulu,Ryze,Taliyah,Lee Sin,Galio,Jayce,Nocturne,Renekton,Azir,Gangplank,2,Jungle,Bot,Support,Top,Mid,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT02_3059755,WLDs,1,2022_Season_World_Championship_Main_Event,Semifinals,T1,JD Gaming,1 - 1,12.18,Sejuani,Caitlyn,Viego,Yuumi,Aatrox,Graves,Nami,Sylas,Aphelios,Lucian,Ryze,Lulu,Lee Sin,Vi,Fiora,Renekton,Bel'Veth,Yone,Poppy,Malphite,1,Support,Bot,Mid,Top,Jungle,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT02_3059738,WLDs,2,2022_Season_World_Championship_Main_Event,Semifinals,T1,JD Gaming,0 - 1,12.18,Sejuani,Caitlyn,Sylas,Yuumi,Aatrox,Graves,Nami,Aphelios,Viego,Vi,Lucian,Lulu,Viktor,Ornn,Akali,Renekton,Taliyah,Galio,Camille,Jax,2,Support,Jungle,Bot,Mid,Top,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_3048787,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,EDward Gaming,DRX,2 - 3,12.18,Heimerdinger,Lucian,Aatrox,Azir,Caitlyn,Yuumi,Sejuani,Sylas,Viego,Aphelios,Akali,Fiora,Renekton,Kalista,Gangplank,Varus,Karma,Jax,Lulu,Ezreal,2,Jungle,Bot,Mid,Top,Support,Mid,Jungle,Top,Support,Bot
ESPORTSTMNT02_3048784,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,EDward Gaming,DRX,2 - 2,12.18,Sylas,Lucian,Akali,Viktor,Caitlyn,Yuumi,Aatrox,Sejuani,Azir,LeBlanc,Lee Sin,Camille,Aphelios,Heimerdinger,Draven,Soraka,Kalista,Varus,Renata Glasc,Ashe,2,Top,Mid,Jungle,Bot,Support,Jungle,Mid,Top,Bot,Support
ESPORTSTMNT02_3048779,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,DRX,EDward Gaming,1 - 2,12.18,Lucian,Yuumi,Azir,Caitlyn,Sejuani,Heimerdinger,Aatrox,Fiora,Graves,Kindred,Sylas,Viktor,Ashe,Aphelios,Ezreal,Lulu,Renata Glasc,Draven,Soraka,Kalista,1,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Support,Bot
ESPORTSTMNT02_3048774,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,DRX,EDward Gaming,0 - 2,12.18,Lucian,Yuumi,Fiora,Caitlyn,Renekton,Maokai,Aatrox,Jax,Sejuani,Poppy,Akali,Azir,Ashe,Kai'Sa,Jinx,Soraka,Aphelios,Ezreal,Heimerdinger,Lulu,2,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Bot,Support
ESPORTSTMNT02_3048763,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,DRX,EDward Gaming,0 - 1,12.18,Lucian,Yuumi,Ryze,Caitlyn,Sejuani,Aatrox,Graves,Azir,Lee Sin,Ashe,Heimerdinger,Soraka,Sylas,Varus,Viktor,Ezreal,Sivir,Orianna,Fiora,Kennen,2,Jungle,Bot,Support,Mid,Top,Mid,Jungle,Support,Bot,Top
ESPORTSTMNT02_3048651,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,Gen.G,Dplus KIA,3 - 2,12.18,Graves,Sylas,Viego,Aatrox,Caitlyn,Yuumi,Sejuani,Aphelios,Renekton,Lucian,Nami,Lulu,Yone,Nidalee,Vi,Karthus,Kayn,Viktor,Gnar,Syndra,1,Jungle,Bot,Support,Mid,Top,Bot,Top,Support,Jungle,Mid
ESPORTSTMNT02_3048649,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Gen.G,Dplus KIA,2 - 2,12.18,Graves,Sylas,Caitlyn,Aatrox,Kayn,Yuumi,Sejuani,Aphelios,Viego,Jinx,Azir,Renata Glasc,Thresh,Taliyah,Camille,Ornn,Renekton,Gnar,Lulu,LeBlanc,2,Jungle,Bot,Mid,Top,Support,Bot,Jungle,Support,Top,Mid
ESPORTSTMNT02_3048640,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,Dplus KIA,Gen.G,1 - 2,12.18,Sylas,Graves,Fiora,Aatrox,Yuumi,Caitlyn,Sejuani,Nami,Lucian,Aphelios,Lulu,Azir,Lissandra,Renekton,Camille,Vi,Poppy,Swain,Viego,Maokai,1,Top,Bot,Support,Mid,Jungle,Support,Bot,Mid,Jungle,Top
ESPORTSTMNT02_3048629,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Dplus KIA,Gen.G,0 - 2,12.18,Sylas,Graves,Fiora,Aatrox,Aphelios,Sivir,Lucian,Yuumi,Sejuani,Nami,Azir,Miss Fortune,Renekton,Viego,Kayn,Ahri,Camille,Gragas,Wukong,Yone,2,Bot,Support,Mid,Top,Jungle,Support,Jungle,Bot,Top,Mid
ESPORTSTMNT02_3048616,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,Gen.G,Dplus KIA,1 - 0,12.18,Graves,Aatrox,Sejuani,Sylas,Caitlyn,Azir,Yuumi,Lucian,Nami,Maokai,Miss Fortune,Lissandra,Viktor,Camille,Vi,Viego,Gragas,Renekton,Ryze,Kayn,1,Support,Jungle,Bot,Top,Mid,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT02_3048494,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Royal Never Give Up,T1,0 - 3,12.18,Caitlyn,Yuumi,Graves,Lissandra,Camille,Fiora,Aatrox,Yone,Sejuani,Vi,Sylas,Akali,Kai'Sa,Renata Glasc,Lucian,Thresh,Tahm Kench,Aphelios,Soraka,Varus,2,Top,Jungle,Mid,Bot,Support,Top,Jungle,Mid,Support,Bot
ESPORTSTMNT02_3048492,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Royal Never Give Up,T1,0 - 2,12.18,Caitlyn,Lissandra,Graves,Aatrox,LeBlanc,Yuumi,Sejuani,Viego,Akali,Fiora,Sylas,Jayce,Aphelios,Lucian,Tristana,Heimerdinger,Renata Glasc,Kai'Sa,Nautilus,Xayah,2,Jungle,Top,Mid,Bot,Support,Jungle,Mid,Top,Support,Bot
ESPORTSTMNT02_3048468,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,T1,Royal Never Give Up,1 - 0,12.18,Lissandra,Yuumi,Fiora,Caitlyn,Jax,Aatrox,Graves,Aphelios,Viego,Heimerdinger,Ashe,Nautilus,Sylas,Galio,LeBlanc,Taliyah,Akali,Camille,Viktor,Renekton,1,Jungle,Support,Bot,Top,Mid,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_3048364,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Rogue,JD Gaming,0 - 3,12.18,Graves,Caitlyn,Sejuani,Yuumi,Aphelios,Aatrox,Maokai,Lucian,Sylas,Kalista,Soraka,Nami,Azir,Fiora,Viktor,Vi,Viego,LeBlanc,Lee Sin,Ornn,2,Top,Bot,Support,Mid,Jungle,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT02_3048354,WLDs,2,2022_Season_World_Championship_Main_Event,Quarterfinals,Rogue,JD Gaming,0 - 2,12.18,Graves,Caitlyn,Sejuani,Yuumi,Fiora,Aatrox,Maokai,Sylas,Aphelios,Lucian,Nami,Lulu,Viktor,Vi,Jarvan IV,Gragas,Viego,Lee Sin,Azir,Gwen,2,Top,Bot,Support,Jungle,Mid,Mid,Bot,Support,Jungle,Top
ESPORTSTMNT02_3048340,WLDs,1,2022_Season_World_Championship_Main_Event,Quarterfinals,JD Gaming,Rogue,1 - 0,12.18,Ornn,Aatrox,Maokai,Yuumi,Caitlyn,Sylas,Graves,Azir,Lucian,Aphelios,Lulu,Nami,Viktor,Jarvan IV,LeBlanc,Gnar,Renekton,Gragas,Taliyah,Vi,1,Jungle,Bot,Support,Top,Mid,Mid,Bot,Support,Top,Jungle
ESPORTSTMNT02_3047918,WLDs,1,2022_Season_World_Championship_Main_Event,Tiebreakers,Gen.G,Royal Never Give Up,1 - 0,12.18,Lissandra,Yuumi,Fiora,Maokai,Jax,Aatrox,Sylas,Sejuani,Nami,Aphelios,Lulu,Lucian,Renekton,Ryze,Ornn,Gangplank,Viego,Vi,Camille,Galio,1,Mid,Bot,Support,Jungle,Top,Top,Support,Bot,Jungle,Mid
ESPORTSTMNT02_3057927,WLDs,1,2022_Season_World_Championship_Main_Event,Tiebreakers,DRX,Rogue,1 - 0,12.18,Ornn,Aatrox,Lucian,Heimerdinger,Maokai,Yuumi,Caitlyn,Ezreal,Karma,Lux,Sylas,LeBlanc,Sejuani,Renekton,Kennen,Jarvan IV,Gnar,Camille,Vi,Lee Sin,1,Bot,Support,Mid,Top,Jungle,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT02_3047499,WLDs,1,2022_Season_World_Championship_Main_Event,Tiebreakers,JD Gaming,Dplus KIA,1 - 0,12.18,Renata Glasc,Sejuani,Lucian,Yuumi,Graves,Azir,Aatrox,Maokai,Aphelios,Kai'Sa,Sylas,LeBlanc,Amumu,Thresh,Viego,Braum,Leona,Vi,Nautilus,Irelia,1,Top,Bot,Mid,Jungle,Support,Jungle,Bot,Mid,Support,Top
ESPORTSTMNT02_3047898,WLDs,2,2022_Season_World_Championship_Main_Event,Day 8,Royal Never Give Up,Gen.G,0 - 1,12.18,Caitlyn,Aatrox,Yuumi,Lissandra,Nami,Fiora,Maokai,Aphelios,Sylas,Akali,Tristana,Renata Glasc,Graves,Sejuani,Rell,Poppy,Renekton,Gangplank,Blitzcrank,Trundle,2,Jungle,Mid,Bot,Top,Support,Bot,Mid,Support,Top,Jungle
ESPORTSTMNT02_3047878,WLDs,2,2022_Season_World_Championship_Main_Event,Day 8,CTBC Flying Oyster,Royal Never Give Up,0 - 1,12.18,Lissandra,Maokai,Sylas,Caitlyn,Fiora,Syndra,Aatrox,Lucian,Nami,Draven,Azir,Jax,Nautilus,Graves,Renata Glasc,Akali,Vi,Viego,Amumu,Ahri,2,Top,Bot,Mid,Jungle,Support,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT02_3047861,WLDs,1,2022_Season_World_Championship_Main_Event,Day 8,Gen.G,100 Thieves,1 - 0,12.18,Kalista,Aatrox,Azir,Caitlyn,Seraphine,Yuumi,Sylas,Sejuani,Aphelios,Lucian,Nami,Lulu,Poppy,Bel'Veth,Jarvan IV,Renekton,Viktor,Graves,Maokai,Viego,1,Mid,Bot,Support,Jungle,Top,Top,Bot,Support,Mid,Jungle
ESPORTSTMNT02_3047847,WLDs,1,2022_Season_World_Championship_Main_Event,Day 8,Royal Never Give Up,100 Thieves,1 - 0,12.18,Maokai,Lissandra,Azir,Galio,Bel'Veth,Aatrox,Yuumi,Seraphine,Senna,Sivir,Fiora,Renekton,Graves,Viego,Sylas,Sejuani,Viktor,Vi,Akali,Jarvan IV,1,Support,Bot,Top,Jungle,Mid,Support,Bot,Top,Mid,Jungle
ESPORTSTMNT02_3047839,WLDs,2,2022_Season_World_Championship_Main_Event,Day 8,CTBC Flying Oyster,Gen.G,0 - 1,12.18,Sylas,Kalista,Yuumi,Aatrox,Caitlyn,Draven,Maokai,Nami,Graves,Syndra,Varus,Lucian,Viego,Ornn,Lee Sin,Sejuani,Akali,Renekton,Leona,Gragas,2,Jungle,Mid,Bot,Top,Support,Support,Jungle,Bot,Mid,Top
ESPORTSTMNT02_3047802,WLDs,1,2022_Season_World_Championship_Main_Event,Day 8,100 Thieves,CTBC Flying Oyster,1 - 0,12.18,Viego,Aatrox,Fiora,Sylas,Maokai,Yuumi,Sejuani,Caitlyn,Lux,Bel'Veth,Azir,Viktor,Miss Fortune,Renekton,Karma,Poppy,Gnar,Kalista,Amumu,Jarvan IV,1,Top,Jungle,Mid,Bot,Support,Bot,Support,Mid,Top,Jungle
ESPORTSTMNT02_3057923,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,Top Esports,DRX,1 - 0,12.18,Heimerdinger,Yuumi,Akali,Caitlyn,Aatrox,Draven,Sylas,Azir,Maokai,Lucian,Nami,Graves,Sejuani,Renata Glasc,Renekton,Kalista,Lulu,Ornn,Viego,Miss Fortune,1,Mid,Bot,Support,Top,Jungle,Mid,Top,Jungle,Support,Bot
ESPORTSTMNT02_3057916,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,Top Esports,Rogue,1 - 0,12.18,Lucian,Yuumi,Maokai,Sejuani,Ornn,Jax,Aatrox,Caitlyn,Sylas,Draven,Akali,Lux,Pyke,Jarvan IV,Nautilus,Renekton,Vi,Lee Sin,Blitzcrank,Gnar,1,Top,Bot,Mid,Jungle,Support,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT02_3057911,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,DRX,GAM Esports,1 - 0,12.18,Sett,Caitlyn,Sejuani,Azir,Yuumi,Maokai,Aatrox,Fiora,Kalista,Ashe,Heimerdinger,Syndra,Akali,Lee Sin,LeBlanc,Graves,Jarvan IV,Sylas,Viego,Anivia,1,Top,Bot,Support,Mid,Jungle,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT02_3057894,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,DRX,Rogue,1 - 0,12.18,Ornn,Yuumi,Lucian,Caitlyn,Maokai,Sejuani,Aatrox,Kalista,Azir,Ashe,Heimerdinger,Jarvan IV,Viktor,Rakan,Sylas,Soraka,Rumble,Akali,Vi,Nasus,1,Top,Bot,Support,Mid,Jungle,Bot,Mid,Jungle,Top,Support
ESPORTSTMNT02_3057882,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,GAM Esports,Top Esports,1 - 0,12.18,Caitlyn,Aatrox,Azir,Yuumi,Maokai,Sejuani,Sett,Lucian,Nami,Karthus,Kalista,Renekton,Amumu,Akali,Nautilus,Nidalee,Graves,Ornn,Renata Glasc,Ahri,1,Mid,Jungle,Bot,Top,Support,Bot,Support,Top,Jungle,Mid
ESPORTSTMNT02_3057859,WLDs,1,2022_Season_World_Championship_Main_Event,Day 7,Rogue,GAM Esports,1 - 0,12.18,Sejuani,Maokai,Viktor,Caitlyn,Aatrox,Yuumi,Azir,Sett,Kalista,Lucian,Nami,Renekton,Ornn,Nidalee,Poppy,Karthus,Graves,Jarvan IV,Gnar,Galio,1,Mid,Bot,Support,Jungle,Top,Support,Bot,Top,Jungle,Mid
ESPORTSTMNT02_3057747,WLDs,2,2022_Season_World_Championship_Main_Event,Day 6,JD Gaming,Dplus KIA,0 - 1,12.18,Sejuani,Azir,Renata Glasc,Yuumi,Aatrox,Maokai,Lucian,Aphelios,Graves,Nami,Sylas,Lulu,Viego,Taliyah,Renekton,Akali,LeBlanc,Kennen,Lee Sin,Gragas,2,Bot,Support,Mid,Top,Jungle,Bot,Jungle,Support,Mid,Top
ESPORTSTMNT02_3057724,WLDs,2,2022_Season_World_Championship_Main_Event,Day 6,Evil Geniuses,Dplus KIA,0 - 1,12.18,Maokai,Fiddlesticks,Caitlyn,Graves,Yuumi,Azir,Lucian,Aatrox,Draven,Nami,Akali,Renata Glasc,Hecarim,LeBlanc,Viego,Lee Sin,Sejuani,Ornn,Bel'Veth,Sylas,2,Bot,Support,Mid,Top,Jungle,Top,Bot,Support,Jungle,Mid
ESPORTSTMNT02_3057715,WLDs,2,2022_Season_World_Championship_Main_Event,Day 6,G2 Esports,JD Gaming,0 - 1,12.18,Lucian,Aatrox,Azir,Yuumi,Sejuani,Senna,Maokai,Kalista,Sylas,Graves,Akali,Renata Glasc,Caitlyn,Fiora,Draven,Viego,Nidalee,Tristana,Rell,Renekton,2,Top,Jungle,Mid,Bot,Support,Bot,Mid,Support,Jungle,Top
ESPORTSTMNT02_3057686,WLDs,1,2022_Season_World_Championship_Main_Event,Day 6,Dplus KIA,G2 Esports,1 - 0,12.18,Sylas,Yuumi,Maokai,Azir,Graves,Aatrox,Sejuani,Senna,Seraphine,Lucian,Nami,Bel'Veth,Jayce,Ornn,Akali,Viktor,Swain,Viego,LeBlanc,Fiora,1,Top,Bot,Support,Jungle,Mid,Support,Bot,Jungle,Mid,Top
